case,motor,kp,ki,kd,target,phase,t,erpm,iq,id,imotor,iin,duty,vq,vd,fault
left_ramp1500_-300_r1,left,0.009,0.02,0.0,0,stop,0.4841804070165381,-3809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_ramp1500_-300_r1,left,0.009,0.02,0.0,0,stop,0.5504795729648322,-3265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_ramp1500_-300_r1,left,0.009,0.02,0.0,0,stop,0.6168897229945287,-2807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_ramp1500_-300_r1,left,0.009,0.02,0.0,0,stop,0.6832202189834788,-2352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_ramp1500_-300_r1,left,0.009,0.02,0.0,0,stop,0.7499174089753069,-1882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_ramp1500_+300_r2,left,0.009,0.02,0.0,300,run,0.00013036496238783002,-487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_ramp1500_+300_r2,left,0.009,0.02,0.0,300,run,0.06632945500314236,-615.0,-0.29,-0.02,0.29,0.14,-0.045,-1.555,0.521,0
left_ramp1500_+300_r2,left,0.009,0.02,0.0,300,run,0.16319495800416917,268.0,0.13,0.04,0.13,0.24,-0.024,-0.768,-0.447,0
left_ramp1500_+300_r2,left,0.009,0.02,0.0,300,run,0.23959597299108282,194.0,-0.1,0.01,0.1,0.26,0.032,0.963,-0.647,0
left_ramp1500_+300_r2,left,0.009,0.02,0.0,300,run,0.31610085297143087,-669.0,-0.24,-0.13,0.27,0.14,0.052,1.167,1.523,0
left_ramp1500_+300_r2,left,0.009,0.02,0.0,300,run,0.3923625059542246,87.0,0.27,0.01,0.27,0.14,0.068,2.184,1.183,0
left_ramp1500_+300_r2,left,0.009,0.02,0.0,300,run,0.4686417689663358,104.0,0.47,0.09,0.48,0.12,0.09,3.244,-0.578,0
left_ramp1500_+300_r2,left,0.009,0.02,0.0,300,run,0.5550979929976165,2352.0,0.07,-0.07,0.1,0.36,-0.246,-8.857,1.56,0
left_ramp1500_+300_r2,left,0.009,0.02,0.0,0,stop,9.270152077078819e-07,2909.0,-0.95,0.0,0.95,1.12,-0.302,-10.929,1.576,0
left_ramp1500_+300_r2,left,0.009,0.02,0.0,0,stop,0.22808980097761378,-1720.0,-1.85,0.17,1.86,1.78,-0.622,-21.639,-7.099,0
left_ramp1500_+300_r2,left,0.009,0.02,0.0,0,stop,0.31481784099014476,-8000.0,-2.28,0.27,2.29,4.5,-1.0,-34.927,-10.745,0
left_ramp1500_+300_r2,left,0.009,0.02,0.0,0,stop,0.4016199570032768,-8421.0,0.32,-0.06,0.33,1.62,-1.0,-35.933,-6.788,0
left_ramp1500_+300_r2,left,0.009,0.02,0.0,0,stop,0.4882376160239801,-8421.0,0.79,-0.03,0.79,1.02,-1.0,-35.457,-8.944,0
left_ramp1500_+300_r2,left,0.009,0.02,0.0,0,stop,0.574820481997449,-8421.0,0.78,-0.04,0.78,1.04,-1.0,-36.126,-5.675,0
left_ramp1500_+300_r2,left,0.009,0.02,0.0,0,stop,0.6614561430178583,-8421.0,0.66,0.0,0.66,1.17,-1.0,-35.569,-8.492,0
left_ramp1500_+300_r2,left,0.009,0.02,0.0,0,stop,0.7480973469791934,-8421.0,0.81,-0.01,0.81,1.05,-1.0,-36.024,-6.29,0
left_ramp1500_-300_r2,left,0.009,0.02,0.0,-300,run,0.0001331919920630753,-8421.0,0.81,0.0,0.81,1.05,-0.965,-34.523,-7.521,0
left_ramp1500_-300_r2,left,0.009,0.02,0.0,0,stop,1.226027961820364e-06,-6956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_ramp1500_-300_r2,left,0.009,0.02,0.0,0,stop,0.08630491700023413,-3555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_ramp1500_-300_r2,left,0.009,0.02,0.0,0,stop,0.15248409402556717,-1509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_ramp1500_-300_r2,left,0.009,0.02,0.0,0,stop,0.21879565599374473,-622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_ramp1500_-300_r2,left,0.009,0.02,0.0,0,stop,0.28508394700475037,-529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_ramp1500_-300_r2,left,0.009,0.02,0.0,0,stop,0.35138613102026284,-529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_ramp1500_-300_r2,left,0.009,0.02,0.0,0,stop,0.4179296820075251,-529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_ramp1500_-300_r2,left,0.009,0.02,0.0,0,stop,0.48451313003897667,-529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_ramp1500_-300_r2,left,0.009,0.02,0.0,0,stop,0.5507724290364422,-529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_ramp1500_-300_r2,left,0.009,0.02,0.0,0,stop,0.6170291849994101,-529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_ramp1500_-300_r2,left,0.009,0.02,0.0,0,stop,0.6832949300296605,-529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_ramp1500_-300_r2,left,0.009,0.02,0.0,0,stop,0.7496627750224434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
